"onset","onset_low","onset_high","rowname","year","id_cells","offset","offset_low","offset_high","duration","scientificName","Order"
137,132,142,2018.533,2018,533,225,199,245,88,"Libellula lydia","Odonata"
109.3,94,123.6,2018.535,2018,535,225.1,180.5,262,115.8,"Libellula lydia","Odonata"
106,96,116,2019.535,2019,535,262,217.5,270,156,"Libellula lydia","Odonata"
95.4,94,106.5,2016.577,2016,577,237.6,219,253,142.2,"Libellula lydia","Odonata"
101.15,85,104,2017.577,2017,577,237.55,189.95,252,136.4,"Libellula lydia","Odonata"
106.4,95,108.3,2018.577,2018,577,218.2,191.15,222,111.8,"Libellula lydia","Odonata"
111.3,107,117,2019.577,2019,577,260.1,223.6,272,148.8,"Libellula lydia","Odonata"
98,95,102.5,2017.578,2017,578,209,202.25,215,111,"Libellula lydia","Odonata"
116.5,108,118,2018.578,2018,578,235.2,221,242,118.7,"Libellula lydia","Odonata"
103.8,63,116.4,2019.578,2019,578,228.6,219.6,263,124.8,"Libellula lydia","Odonata"
147,141,159,2018.579,2018,579,257,222,267,110,"Libellula lydia","Odonata"
119.5,115,125,2017.65,2017,650,216.55,164.3,253,97.0499999999999,"Libellula lydia","Odonata"
139.5,135,144,2018.65,2018,650,211.5,191.5,227,72,"Libellula lydia","Odonata"
146.8,139,152,2019.65,2019,650,213.6,201,216,66.8,"Libellula lydia","Odonata"
117.3,116,138.75,2019.652,2019,652,253.1,219,257,135.8,"Libellula lydia","Odonata"
132.6,119,136,2015.662,2015,662,226.8,218,230,94.2,"Libellula lydia","Odonata"
114.7,113,131.15,2016.662,2016,662,257.45,231.9,277,142.75,"Libellula lydia","Odonata"
108.3,106,116.1,2017.662,2017,662,264.5,202.5,287,156.2,"Libellula lydia","Odonata"
127.3,124,130,2018.662,2018,662,204.4,157.7,244,77.1,"Libellula lydia","Odonata"
114.15,106,124.8,2019.662,2019,662,235.1,223,247,120.95,"Libellula lydia","Odonata"
118,106,122,2019.663,2019,663,211.25,182,269,93.25,"Libellula lydia","Odonata"
117.7,117,126.4,2018.667,2018,667,220.9,199.4,237,103.2,"Libellula lydia","Odonata"
120.95,119,123.3,2019.667,2019,667,199.1,174.7,216,78.15,"Libellula lydia","Odonata"
157.45,157,160.7,2019.694,2019,694,240.85,224.05,244,83.4,"Libellula lydia","Odonata"
148.8,148,153,2019.695,2019,695,185,177.2,189,36.2,"Libellula lydia","Odonata"
134.55,134,139.95,2018.697,2018,697,218.7,199.3,222,84.15,"Libellula lydia","Odonata"
116,111,131,2019.697,2019,697,265,231,273,149,"Libellula lydia","Odonata"
130.35,121,139.7,2018.698,2018,698,241.45,226.95,244,111.1,"Libellula lydia","Odonata"
134.6,113,141.8,2019.698,2019,698,249.5,234,264,114.9,"Libellula lydia","Odonata"
139,131,152.25,2019.699,2019,699,251,225.5,274,112,"Libellula lydia","Odonata"
103.5,100,114.6,2017.703,2017,703,262.1,221.9,292,158.6,"Libellula lydia","Odonata"
124.8,116,141,2018.703,2018,703,246.6,241.6,271,121.8,"Libellula lydia","Odonata"
117.25,112.5,125.25,2019.703,2019,703,257.75,241.5,270.75,140.5,"Libellula lydia","Odonata"
139.7,134,146.1,2018.704,2018,704,278.5,258,283,138.8,"Libellula lydia","Odonata"
111.8,103,122.5,2019.704,2019,704,218.4,201,236,106.6,"Libellula lydia","Odonata"
112.9,109,116.15,2018.708,2018,708,193.55,172,202,80.65,"Libellula lydia","Odonata"
114.8,110,116.8,2019.708,2019,708,238.8,195,250,124,"Libellula lydia","Odonata"
164.9,161,167,2017.722,2017,722,248.85,205,256,83.95,"Libellula lydia","Odonata"
177,176,179.5,2019.722,2019,722,212,200.5,216,35,"Libellula lydia","Odonata"
134.05,128,139,2019.737,2019,737,207.55,187.35,229,73.5,"Libellula lydia","Odonata"
129.3,114,148,2016.738,2016,738,235.5,200.9,249,106.2,"Libellula lydia","Odonata"
109.8,109,142.8,2017.738,2017,738,242.8,226,274,133,"Libellula lydia","Odonata"
137.3,135,147.3,2018.738,2018,738,233.9,188.9,245,96.6,"Libellula lydia","Odonata"
147.1,117,154.3,2019.738,2019,738,246.8,235,255,99.7,"Libellula lydia","Odonata"
138.2,135,141.4,2015.739,2015,739,207.2,187,232,69,"Libellula lydia","Odonata"
137.1,128,148.05,2016.739,2016,739,248.95,229.15,262,111.85,"Libellula lydia","Odonata"
146,121,153,2017.739,2017,739,261,242,268,115,"Libellula lydia","Odonata"
136.6,131,140.8,2018.739,2018,739,249.8,237.8,265.6,113.2,"Libellula lydia","Odonata"
144.65,138,149.25,2019.739,2019,739,257.75,246.75,269,113.1,"Libellula lydia","Odonata"
146.75,146,150.75,2018.74,2018,740,234.5,212,254,87.75,"Libellula lydia","Odonata"
145,121,155,2019.74,2019,740,248,230,286,103,"Libellula lydia","Odonata"
126.2,123,129.4,2015.744,2015,744,220.6,201.4,239,94.4,"Libellula lydia","Odonata"
133.2,123,144,2016.744,2016,744,247.6,230.2,254,114.4,"Libellula lydia","Odonata"
125.4,107,134.4,2017.744,2017,744,247.6,233.2,254,122.2,"Libellula lydia","Odonata"
136.4,114,146.2,2018.744,2018,744,260.4,250,281,124,"Libellula lydia","Odonata"
118.7,115,131,2019.744,2019,744,255.2,242.7,281.2,136.5,"Libellula lydia","Odonata"
131,122,142,2015.745,2015,745,245.85,203.75,249,114.85,"Libellula lydia","Odonata"
116.85,114,149.3,2016.745,2016,745,255.35,221.35,262,138.5,"Libellula lydia","Odonata"
118.25,111,141.5,2017.745,2017,745,243.25,227.25,247,125,"Libellula lydia","Odonata"
126.4,124,137.4,2018.745,2018,745,214.4,193.2,216,88,"Libellula lydia","Odonata"
114.4,110,129.95,2019.745,2019,745,242.15,230.2,245,127.75,"Libellula lydia","Odonata"
135.8,118,144.85,2017.746,2017,746,253.65,235.2,271,117.85,"Libellula lydia","Odonata"
150.3,146,153.95,2018.746,2018,746,258.45,240,268,108.15,"Libellula lydia","Odonata"
137.3,114,143.8,2019.746,2019,746,258.7,243,278,121.4,"Libellula lydia","Odonata"
110,105,115,2015.747,2015,747,178.5,168,182,68.5,"Libellula lydia","Odonata"
132.75,123,139.9,2016.747,2016,747,203.4,193.55,206,70.65,"Libellula lydia","Odonata"
131.75,125,140,2017.747,2017,747,215.35,176.95,241,83.6,"Libellula lydia","Odonata"
133.9,133,139.5,2019.747,2019,747,211.05,183.95,225,77.1499999999999,"Libellula lydia","Odonata"
117.6,105,133,2017.748,2017,748,221.7,166.2,228,104.1,"Libellula lydia","Odonata"
123.05,119,128,2019.748,2019,748,232.9,177.75,250,109.85,"Libellula lydia","Odonata"
153.65,152,155.3,2019.775,2019,775,202.75,178.4,211,49.1,"Libellula lydia","Odonata"
152,148,169,2018.778,2018,778,235,222,257,83,"Libellula lydia","Odonata"
161.85,144,165.25,2019.778,2019,778,235.5,219,261,73.6499999999999,"Libellula lydia","Odonata"
159.8,157,163.3,2018.779,2018,779,209.7,196.5,216,49.9,"Libellula lydia","Odonata"
151.75,147,154.75,2019.779,2019,779,237.75,226,242,86,"Libellula lydia","Odonata"
146.5,144,149,2015.78,2015,780,215.5,190.5,223,69,"Libellula lydia","Odonata"
137.3,136,147,2018.78,2018,780,240.7,232.2,246,103.4,"Libellula lydia","Odonata"
147.6,135,156,2019.78,2019,780,236.6,226,243,89,"Libellula lydia","Odonata"
147.5,145,160,2018.781,2018,781,226.5,205,235,79,"Libellula lydia","Odonata"
140.5,136,142,2019.781,2019,781,244.5,198,249,104,"Libellula lydia","Odonata"
154.7,152,158,2018.782,2018,782,241.9,211.8,250,87.2,"Libellula lydia","Odonata"
145.6,145,151.4,2019.782,2019,782,241.8,212,258,96.2,"Libellula lydia","Odonata"
148,146,151,2018.785,2018,785,230,188,259,82,"Libellula lydia","Odonata"
126.9,112,142.8,2019.785,2019,785,244.1,212,253,117.2,"Libellula lydia","Odonata"
142,136,153,2018.786,2018,786,260.75,239.75,272,118.75,"Libellula lydia","Odonata"
144.75,115,148.75,2019.786,2019,786,251,237.75,275,106.25,"Libellula lydia","Odonata"
149,146,150,2016.815,2016,815,261,245,264,112,"Libellula lydia","Odonata"
147.6,137,151.4,2017.815,2017,815,242,225.8,255,94.4,"Libellula lydia","Odonata"
147.2,144,155.6,2018.815,2018,815,239.4,224.8,265,92.2,"Libellula lydia","Odonata"
152.7,145,157.1,2019.815,2019,815,217.8,208.3,237,65.1,"Libellula lydia","Odonata"
154,151,155.5,2019.818,2019,818,248.25,217,252,94.25,"Libellula lydia","Odonata"
147.4,139,153,2015.82,2015,820,212.4,183.6,216,65,"Libellula lydia","Odonata"
138.75,132,144.75,2016.82,2016,820,211.75,185,247,73,"Libellula lydia","Odonata"
138.7,136,142.85,2017.82,2017,820,224.6,199.45,266,85.9,"Libellula lydia","Odonata"
146.65,138,149.65,2018.82,2018,820,237.35,231,261,90.7,"Libellula lydia","Odonata"
148.5,143,153.5,2019.82,2019,820,229.75,217.25,274,81.25,"Libellula lydia","Odonata"
142.9,142,156.5,2018.821,2018,821,232.6,210,238,89.7,"Libellula lydia","Odonata"
140.6,127,145.8,2019.821,2019,821,240.4,228.4,265,99.8,"Libellula lydia","Odonata"
138,131,145,2019.825,2019,825,258,219,266,120,"Libellula lydia","Odonata"
155.4,146,165.85,2017.826,2017,826,261.1,238.65,296,105.7,"Libellula lydia","Odonata"
144.2,134,155.1,2018.826,2018,826,244.3,229,249,100.1,"Libellula lydia","Odonata"
133.6,118,141,2019.826,2019,826,253.5,239,319,119.9,"Libellula lydia","Odonata"
141,137,145,2018.856,2018,856,201.5,179.5,218,60.5,"Libellula lydia","Odonata"
163.75,160,165,2019.856,2019,856,210.5,204,212,46.75,"Libellula lydia","Odonata"
143.9,143,145.45,2018.858,2018,858,197.3,164.55,200,53.4,"Libellula lydia","Odonata"
162,157,163,2019.859,2019,859,227,210,231,65,"Libellula lydia","Odonata"
156.65,155,158.85,2019.86,2019,860,219.4,202,226,62.75,"Libellula lydia","Odonata"
140.6,137,143,2018.862,2018,862,213.6,202.4,216,73,"Libellula lydia","Odonata"
155.2,148,157,2019.862,2019,862,206.7,202,222,51.5,"Libellula lydia","Odonata"
152.25,146,156,2019.867,2019,867,227.75,214,232,75.5,"Libellula lydia","Odonata"
144.25,121,152,2019.868,2019,868,245.75,218.285701475501,266,101.5,"Libellula lydia","Odonata"
158,155,171.75,2019.907,2019,907,248.25,233.75,249,90.25,"Libellula lydia","Odonata"
157.1,155,163.6,2019.909,2019,909,217.5,199.2,221,60.4,"Libellula lydia","Odonata"
153.75,153,156.25,2019.91,2019,910,236.25,214.5,273,82.5,"Libellula lydia","Odonata"
158,154,159.8,2019.911,2019,911,243.8,209.4,267,85.8,"Libellula lydia","Odonata"
126.1,114,136,2017.937,2017,937,193.1,163.25,214,67,"Libellula lydia","Odonata"
150.7,145,151.65,2018.937,2018,937,192.7,179.65,206,42,"Libellula lydia","Odonata"
161.2,151,163,2019.937,2019,937,208.35,189.15,216,47.15,"Libellula lydia","Odonata"
166.15,159,170,2019.953,2019,953,225.05,218.15,227,58.9,"Libellula lydia","Odonata"
159.75,147,164,2017.954,2017,954,252,212,339,92.25,"Libellula lydia","Odonata"
159,153,163,2018.954,2018,954,227,206,237,68,"Libellula lydia","Odonata"
159.8,145,163.2,2019.954,2019,954,239,229.4,264,79.2,"Libellula lydia","Odonata"
173.3,170,176,2017.957,2017,957,228.7,211.15,232,55.4,"Libellula lydia","Odonata"
130.6,127,143.2,2018.957,2018,957,210.6,183.4,243,79.9999999999999,"Libellula lydia","Odonata"
153.5,150,155.6,2015.995,2015,995,249.3,217.6,271,95.8,"Libellula lydia","Odonata"
139,138,140,2016.995,2016,995,204,184,211,65,"Libellula lydia","Odonata"
151.05,140,159.55,2017.995,2017,995,229.6,213.7,233,78.55,"Libellula lydia","Odonata"
164.8,157,170,2018.995,2018,995,227.6,206,239,62.8,"Libellula lydia","Odonata"
158.8,155,159.95,2019.995,2019,995,231.3,219.6,237,72.5,"Libellula lydia","Odonata"
171.3,170,172.65,2019.996,2019,996,216.45,199.2,221,45.15,"Libellula lydia","Odonata"
163.2,162,171,2015.1036,2015,1036,238,217,244,74.8,"Libellula lydia","Odonata"
148.2,141,149.1,2016.1036,2016,1036,251.2,215.8,253,103,"Libellula lydia","Odonata"
163.15,152,165,2017.1036,2017,1036,219.85,211.85,236,56.7,"Libellula lydia","Odonata"
152.6,151,157.8,2018.1036,2018,1036,243.2,207.2,244,90.6,"Libellula lydia","Odonata"
161.7,159,168,2019.1036,2019,1036,247.65,211.95,264,85.9499999999999,"Libellula lydia","Odonata"
143.1,126,164,2016.1088,2016,1088,263.6,253,269,120.5,"Libellula lydia","Odonata"
158.55,158,161.75,2019.1088,2019,1088,264.6,232.05,280,106.05,"Libellula lydia","Odonata"
132.55,132,147.85,2016.1089,2016,1089,245.4,227.25,252,112.85,"Libellula lydia","Odonata"
155.1,153,165.1,2017.1089,2017,1089,226.1,209.3,231,71,"Libellula lydia","Odonata"
151.3,150,158.5,2018.1089,2018,1089,235.6,220.65,246,84.3,"Libellula lydia","Odonata"
148.8,138,162.6,2019.1089,2019,1089,241.6,230.8,264,92.8,"Libellula lydia","Odonata"
151,150,153,2018.1181,2018,1181,201.5,180,210,50.5,"Libellula lydia","Odonata"
130.85,99,148,2015.163,2015,163,286.15,263.4,305,155.3,"Pachydiplax longipennis","Odonata"
81.5,76,168.35,2017.163,2017,163,288.9,279.4,300,207.4,"Pachydiplax longipennis","Odonata"
84.4,59,90.8,2018.163,2018,163,303.4,241.4,321,219,"Pachydiplax longipennis","Odonata"
101.25,72,151.3,2019.163,2019,163,265.15,226.9,271,163.9,"Pachydiplax longipennis","Odonata"
56.15,53,63.15,2019.183,2019,183,188.95,145,193,132.8,"Pachydiplax longipennis","Odonata"
78.05,74,83.9,2016.184,2016,184,200.25,145.65,234,122.2,"Pachydiplax longipennis","Odonata"
47.25,6,52.85,2018.184,2018,184,311.65,271.3,327,264.4,"Pachydiplax longipennis","Odonata"
64.95,21,67.9,2019.184,2019,184,301.7,263.7,317,236.75,"Pachydiplax longipennis","Odonata"
133.5,96,171,2017.201,2017,201,276.5,243,294,143,"Pachydiplax longipennis","Odonata"
89.75,56,103.25,2018.201,2018,201,244.5,235.75,246,154.75,"Pachydiplax longipennis","Odonata"
95.9,56,102.55,2019.201,2019,201,256.25,204.3,261,160.35,"Pachydiplax longipennis","Odonata"
49.7,25,64.9,2019.203,2019,203,323.95,266.9,361,274.25,"Pachydiplax longipennis","Odonata"
27,13,41.5,2017.204,2017,204,248.5,183.5,302,221.5,"Pachydiplax longipennis","Odonata"
53.8,45,61,2018.204,2018,204,258.55,166.3,346,204.75,"Pachydiplax longipennis","Odonata"
59.75,18,61.75,2019.204,2019,204,344.75,246.5,351,285,"Pachydiplax longipennis","Odonata"
71,60,107.3,2018.222,2018,222,255.2,215.3,286,184.2,"Pachydiplax longipennis","Odonata"
75.65,75,81.2,2019.222,2019,222,242.7,170.8,270,167.05,"Pachydiplax longipennis","Odonata"
117.5,67,144.5,2018.226,2018,226,291.5,288.5,293,174,"Pachydiplax longipennis","Odonata"
58,41,61.8,2019.226,2019,226,296.2,275,363,238.2,"Pachydiplax longipennis","Odonata"
72.55,55,94,2018.227,2018,227,330.05,291,335,257.5,"Pachydiplax longipennis","Odonata"
85.75,61,106,2019.227,2019,227,271.9,215.75,284,186.15,"Pachydiplax longipennis","Odonata"
79.4,65,97,2019.228,2019,228,228.75,186.75,249,149.35,"Pachydiplax longipennis","Odonata"
100.55,96,105.6,2018.245,2018,245,265.35,228.3,292,164.8,"Pachydiplax longipennis","Odonata"
113.05,85,118,2019.245,2019,245,290.15,255.2,291,177.1,"Pachydiplax longipennis","Odonata"
99.5,92,109,2015.247,2015,247,269,247.5,286,169.5,"Pachydiplax longipennis","Odonata"
103.8,71,112,2016.247,2016,247,282.8,271.4,286,179,"Pachydiplax longipennis","Odonata"
91.25,56,106,2017.247,2017,247,274.85,259.55,279,183.6,"Pachydiplax longipennis","Odonata"
81.8,63,117,2018.247,2018,247,281.5,252,319,199.7,"Pachydiplax longipennis","Odonata"
103.1,70,108.7,2019.247,2019,247,267.2,242.6,293.7,164.1,"Pachydiplax longipennis","Odonata"
102.3,88,137.65,2015.248,2015,248,293.75,251.25,302,191.45,"Pachydiplax longipennis","Odonata"
113.05,108,115.05,2016.248,2016,248,248.55,215.95,280,135.5,"Pachydiplax longipennis","Odonata"
85.3,74,94.3,2017.248,2017,248,267.2,231.7,300,181.9,"Pachydiplax longipennis","Odonata"
69,61,102,2018.248,2018,248,261.5,223.75,279,192.5,"Pachydiplax longipennis","Odonata"
94.7,70,100.75,2019.248,2019,248,220.2,215,295,125.5,"Pachydiplax longipennis","Odonata"
53.95,53,61.6,2018.255,2018,255,284.25,272.35,289,230.3,"Pachydiplax longipennis","Odonata"
64.15,49,88.75,2019.255,2019,255,268.4,252.55,292,204.25,"Pachydiplax longipennis","Odonata"
114.4,91,143,2016.256,2016,256,295.6,275,310,181.2,"Pachydiplax longipennis","Odonata"
63.1,53,84.35,2018.256,2018,256,287.9,280,291,224.8,"Pachydiplax longipennis","Odonata"
85.2,61,107,2019.256,2019,256,310.8,287.4,315,225.6,"Pachydiplax longipennis","Odonata"
108.1,91,116.7,2015.274,2015,274,291.05,279.6,323,182.95,"Pachydiplax longipennis","Odonata"
79.5,64,84,2016.274,2016,274,259.5,252,284,180,"Pachydiplax longipennis","Odonata"
80.35,56,88.45,2017.274,2017,274,278,258,316.65,197.65,"Pachydiplax longipennis","Odonata"
82.25,61,99.85,2018.274,2018,274,290.4,257.65,306,208.15,"Pachydiplax longipennis","Odonata"
84.6,72.6,94,2019.274,2019,274,282.6,264.4,293,198,"Pachydiplax longipennis","Odonata"
96.3,91,106.6,2017.275,2017,275,263.1,241,273,166.8,"Pachydiplax longipennis","Odonata"
93.75,89,94.95,2018.275,2018,275,254.6,228.35,266,160.85,"Pachydiplax longipennis","Odonata"
110.4,100,116,2019.275,2019,275,224.15,208,230,113.75,"Pachydiplax longipennis","Odonata"
89.6,74,104.6,2017.276,2017,276,256.4,227.4,281,166.8,"Pachydiplax longipennis","Odonata"
84.95,76,92.65,2018.276,2018,276,244.25,220,294,159.3,"Pachydiplax longipennis","Odonata"
87.7,79,106,2019.276,2019,276,267.6,246.9,299,179.9,"Pachydiplax longipennis","Odonata"
97,89,105,2018.277,2018,277,219.5,195,226,122.5,"Pachydiplax longipennis","Odonata"
113.75,86,129.9,2019.277,2019,277,303.05,216.7,311,189.3,"Pachydiplax longipennis","Odonata"
96.2,74,111,2019.278,2019,278,217.2,170,231,121,"Pachydiplax longipennis","Odonata"
93.1,91,108.4,2017.28,2017,280,221.6,212.4,238,128.5,"Pachydiplax longipennis","Odonata"
77.3,62,88.9,2018.28,2018,280,224.2,197.5,262,146.9,"Pachydiplax longipennis","Odonata"
76.75,72,82.75,2019.28,2019,280,242.55,221.35,257,165.8,"Pachydiplax longipennis","Odonata"
75,74,97,2017.281,2017,281,284.5,221.5,296,209.5,"Pachydiplax longipennis","Odonata"
77,27,78,2018.281,2018,281,285,225,287,208,"Pachydiplax longipennis","Odonata"
91,78,101.8,2019.281,2019,281,282.5,268,295,191.5,"Pachydiplax longipennis","Odonata"
125.85,120,133.5,2019.283,2019,283,274.95,207.2,279,149.1,"Pachydiplax longipennis","Odonata"
77.95,55,106,2018.288,2018,288,169.1,165.05,170,91.15,"Pachydiplax longipennis","Odonata"
88.35,82,102.05,2016.289,2016,289,259.6,175.9,266,171.25,"Pachydiplax longipennis","Odonata"
88,79,102.25,2017.289,2017,289,265.5,249.5,267,177.5,"Pachydiplax longipennis","Odonata"
64.5,57,89.25,2018.289,2018,289,278.25,266.5,287,213.75,"Pachydiplax longipennis","Odonata"
72.55,56,79.2,2019.289,2019,289,272.7,205.1,284,200.15,"Pachydiplax longipennis","Odonata"
145.8,141,149.4,2018.308,2018,308,237.8,201,242,92,"Pachydiplax longipennis","Odonata"
121,100,135,2019.308,2019,308,243,227.8,246,122,"Pachydiplax longipennis","Odonata"
97.2,92,103.9,2018.31,2018,310,197,176,223,99.8,"Pachydiplax longipennis","Odonata"
139.4,119,146.9,2019.31,2019,310,262.5,216.7,271,123.1,"Pachydiplax longipennis","Odonata"
129,125,142.8,2015.311,2015,311,216.2,202,229,87.2,"Pachydiplax longipennis","Odonata"
80.8,56,132.8,2019.318,2019,318,255.6,219,258,174.8,"Pachydiplax longipennis","Odonata"
139.9,139,146.85,2018.32,2018,320,197.45,170.2,215,57.55,"Pachydiplax longipennis","Odonata"
101.95,80,116,2019.32,2019,320,265.1,239.75,275,163.15,"Pachydiplax longipennis","Odonata"
173,167,177,2018.336,2018,336,260,234,265,87,"Pachydiplax longipennis","Odonata"
124,118,128,2019.336,2019,336,225.6,218.6,228,101.6,"Pachydiplax longipennis","Odonata"
165.8,157,173.8,2015.341,2015,341,269.6,251.6,284,103.8,"Pachydiplax longipennis","Odonata"
163.1,155,170.05,2016.341,2016,341,236.35,210.95,250,73.2499999999999,"Pachydiplax longipennis","Odonata"
109,89,114,2018.341,2018,341,229.2,201,238,120.2,"Pachydiplax longipennis","Odonata"
114,95,126.6,2019.341,2019,341,257.4,208,285,143.4,"Pachydiplax longipennis","Odonata"
138.6,126,144.2,2019.342,2019,342,286,226.3,293,147.4,"Pachydiplax longipennis","Odonata"
116.5,96,137,2019.351,2019,351,251,231,257,134.5,"Pachydiplax longipennis","Odonata"
112.35,103,119.5,2017.361,2017,361,298.3,289,326,185.95,"Pachydiplax longipennis","Odonata"
101.4,88,108.4,2018.361,2018,361,234.9,212.8,251,133.5,"Pachydiplax longipennis","Odonata"
115.7,115,146.1,2019.361,2019,361,265.4,243,271,149.7,"Pachydiplax longipennis","Odonata"
114,109,129.5,2015.374,2015,374,281.75,270.75,289,167.75,"Pachydiplax longipennis","Odonata"
119,101,130,2016.374,2016,374,271.3,255.1,290.6,152.3,"Pachydiplax longipennis","Odonata"
96.6,90.6,103.2,2017.374,2017,374,279.2,265,288,182.6,"Pachydiplax longipennis","Odonata"
105.3,95,111.95,2018.374,2018,374,275.35,263.45,280.75,170.05,"Pachydiplax longipennis","Odonata"
105.7,97.1,111.7,2019.374,2019,374,279.3,267.5,291,173.6,"Pachydiplax longipennis","Odonata"
148,133,163,2018.404,2018,404,209.5,196.5,211,61.5,"Pachydiplax longipennis","Odonata"
160.4,152,172,2019.404,2019,404,252.8,239.2,257,92.4,"Pachydiplax longipennis","Odonata"
128.7,104,142,2019.423,2019,423,293.5,265,300,164.8,"Pachydiplax longipennis","Odonata"
189.65,188,199.25,2016.425,2016,425,257.3,241.65,265,67.65,"Pachydiplax longipennis","Odonata"
173.8,172,176.2,2017.425,2017,425,235.4,228,239,61.6,"Pachydiplax longipennis","Odonata"
159.8,125,189.6,2018.425,2018,425,258.4,251.8,260,98.6,"Pachydiplax longipennis","Odonata"
160.25,116,173.75,2019.425,2019,425,249.05,236.6,267,88.8,"Pachydiplax longipennis","Odonata"
145.9,136,170.65,2018.43,2018,430,277.7,258.3,292,131.8,"Pachydiplax longipennis","Odonata"
105.55,103,118.2,2019.43,2019,430,267.8,222.829285564174,271,162.25,"Pachydiplax longipennis","Odonata"
125.8,117,133,2015.452,2015,452,246.9,177.25,281,121.1,"Pachydiplax longipennis","Odonata"
117.8,111,129,2019.454,2019,454,246,232.2,257,128.2,"Pachydiplax longipennis","Odonata"
150.2,118,164,2018.463,2018,463,267.6,249,283,117.4,"Pachydiplax longipennis","Odonata"
167.1,116,178,2019.463,2019,463,243.9,237.8,256,76.8,"Pachydiplax longipennis","Odonata"
112.2,107,116.1,2019.464,2019,464,168.4,145.05,184,56.2,"Pachydiplax longipennis","Odonata"
138.1,137,142.3,2019.481,2019,481,236.75,214.6,245,98.65,"Pachydiplax longipennis","Odonata"
143.9,142,145.9,2018.483,2018,483,263.8,247.8,279,119.9,"Pachydiplax longipennis","Odonata"
134.6,134,136.2,2019.498,2019,498,275.2,252.4,295,140.6,"Pachydiplax longipennis","Odonata"
183.5,181,187,2015.502,2015,502,230,213.5,234,46.5,"Pachydiplax longipennis","Odonata"
160,145,170,2016.502,2016,502,268.2,236.2,279,108.2,"Pachydiplax longipennis","Odonata"
150.65,143,165.5,2018.502,2018,502,232.35,221.55,240,81.7,"Pachydiplax longipennis","Odonata"
108.6,105,176.25,2017.503,2017,503,247.95,234.45,266,139.35,"Pachydiplax longipennis","Odonata"
175.5,129,179.25,2018.503,2018,503,262.5,239.25,283,87,"Pachydiplax longipennis","Odonata"
159.55,117,172,2019.503,2019,503,254.4,229.7,258,94.85,"Pachydiplax longipennis","Odonata"
158.8,130,178,2019.532,2019,532,235,221,244,76.2,"Pachydiplax longipennis","Odonata"
137.1,128,152.05,2018.533,2018,533,241.25,210.4,251,104.15,"Pachydiplax longipennis","Odonata"
130.15,125,137.3,2018.535,2018,535,206.35,182.85,210,76.2,"Pachydiplax longipennis","Odonata"
106.9,90,116,2019.535,2019,535,239.8,219.45,245,132.9,"Pachydiplax longipennis","Odonata"
121.7,110,132.1,2019.547,2019,547,260.8,243,266,139.1,"Pachydiplax longipennis","Odonata"
136.45,136,149.5,2019.562,2019,562,236.25,183.7,252,99.8,"Pachydiplax longipennis","Odonata"
127.2,105,142,2017.577,2017,577,219.6,206,222,92.3999999999999,"Pachydiplax longipennis","Odonata"
142.35,133,145.75,2018.577,2018,577,225.25,200.9,238,82.9,"Pachydiplax longipennis","Odonata"
135.7,118,140.7,2019.577,2019,577,261.9,231.4,271,126.2,"Pachydiplax longipennis","Odonata"
137.3,117,152,2019.578,2019,578,274.45,239.65,280,137.15,"Pachydiplax longipennis","Odonata"
145.45,145,161.3,2018.579,2018,579,251.1,231.2,261,105.65,"Pachydiplax longipennis","Odonata"
125.5,121,130,2019.579,2019,579,203.5,164,239,78,"Pachydiplax longipennis","Odonata"
151.55,147,154,2017.622,2017,622,239.8,212.8,271,88.25,"Pachydiplax longipennis","Odonata"
150,143,157,2019.622,2019,622,244,199.5,285,94,"Pachydiplax longipennis","Odonata"
144.7,144,145.7,2017.65,2017,650,221.8,197,226,77.1,"Pachydiplax longipennis","Odonata"
144.55,144,147.2,2019.651,2019,651,243.8,228,246,99.25,"Pachydiplax longipennis","Odonata"
150.55,142,156.7,2019.652,2019,652,234.1,226.5,255,83.55,"Pachydiplax longipennis","Odonata"
156.6,153,159,2016.662,2016,662,273.6,251,303,117,"Pachydiplax longipennis","Odonata"
138.3,132,150.8,2018.662,2018,662,246.1,225.8,265,107.8,"Pachydiplax longipennis","Odonata"
128.15,123,137.3,2019.662,2019,662,262.7,213.9,274,134.55,"Pachydiplax longipennis","Odonata"
151.2,147,156.5,2018.663,2018,663,246.9,224.2,270,95.7,"Pachydiplax longipennis","Odonata"
125.15,118,132.95,2019.663,2019,663,250.8,188.15,282,125.65,"Pachydiplax longipennis","Odonata"
133.5,111,156,2016.666,2016,666,277.5,246,304,144,"Pachydiplax longipennis","Odonata"
151.9,140,154.45,2017.666,2017,666,242.75,233.5,247,90.85,"Pachydiplax longipennis","Odonata"
136.45,128,149.683906920834,2019.666,2019,666,242.7,239,244,106.25,"Pachydiplax longipennis","Odonata"
138,124,152,2015.667,2015,667,216,186.5,238,78,"Pachydiplax longipennis","Odonata"
121.9,121,127.95,2019.667,2019,667,232.3,203.85,235,110.4,"Pachydiplax longipennis","Odonata"
143.55,141,158.45,2018.697,2018,697,252.65,233.95,279,109.1,"Pachydiplax longipennis","Odonata"
127,113,139,2019.697,2019,697,241.5,225,256,114.5,"Pachydiplax longipennis","Odonata"
133.65,131,148.5,2018.698,2018,698,268.1,243.55,282,134.45,"Pachydiplax longipennis","Odonata"
127,108,139,2019.698,2019,698,263,227,273,136,"Pachydiplax longipennis","Odonata"
